team,name,Min,ExpG,ExpA,Goal,Off,PsOpHfFl,PsAtt,PsOpHfScs,ChncOpnPl,SucflDuels,Touches,DuelLs,Recovery,FlComA3,FlSufM3,Disposs,TchsA3,TouchOpBox,PsCmpA3,display
Cavalry,Jordan Brown,90,0.97,0.03,0,1,2,15,9,1,3,28,16,1,4,0,3,10,5,1,Jordan Brown
Cavalry,Jordan Brown,90,0.49,0.0,0,1,1,17,12,0,3,28,5,1,1,0,2,14,1,7,Jordan Brown
Cavalry,Jordan Brown,79,0.04,0.11,0,1,4,15,7,1,4,28,5,3,0,1,1,15,2,4,Jordan Brown
Cavalry,Jordan Brown,90,0.53,0.41,1,1,5,14,7,1,3,27,9,2,1,0,2,22,7,7,Jordan Brown
Cavalry,Jordan Brown,61,0.0,0.0,0,0,3,14,5,0,7,25,3,5,0,0,2,8,0,2,Jordan Brown
Cavalry,Jordan Brown,73,0.0,0.08,0,0,5,11,5,1,3,24,5,1,0,0,3,15,2,2,Jordan Brown
Cavalry,Jordan Brown,90,0.68,0.0,0,1,4,11,3,0,5,23,8,4,1,1,0,14,4,2,Jordan Brown
Cavalry,Jordan Brown,23,0.16,0.6,0,0,3,7,4,1,2,15,2,0,0,0,0,10,4,1,Jordan Brown
Cavalry,Jordan Brown,11,1.15,0.06,0,1,2,7,3,0,1,10,1,0,0,0,0,8,5,3,Jordan Brown
Cavalry,Jordan Brown,14,0.0,0.38,0,0,1,3,1,2,2,9,6,2,1,0,0,3,1,1,Jordan Brown
Cavalry,Jordan Brown,9,0.0,0.0,0,0,0,4,3,0,1,6,2,0,1,0,0,1,1,0,Jordan Brown
Cavalry,Jordan Brown,16,0.0,0.0,0,0,0,2,1,0,2,5,0,1,0,0,0,0,0,0,Jordan Brown
Cavalry,Jordan Brown,16,0.03,0.0,1,0,1,3,1,0,0,5,3,1,1,0,0,3,0,0,Jordan Brown
Cavalry,Jordan Brown,22,0.4,0.4,0,1,0,3,2,0,0,4,2,0,0,0,0,3,2,2,Jordan Brown
Cavalry,Jordan Brown,29,0.0,0.0,0,0,1,3,0,0,1,4,1,1,0,0,0,0,0,0,Jordan Brown
Cavalry,Jordan Brown,1,0.0,0.0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,Jordan Brown
Cavalry,Jordan Brown,8,0.11,0.0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,2,0,Jordan Brown
Cavalry,Jordan Brown,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jordan Brown
Cavalry,Jordan Brown,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jordan Brown
Cavalry,Jordan Santiago,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jordan Brown
Cavalry,Dominique Malonga,90,1.56,0.0,0,1,7,35,17,0,1,50,4,3,0,1,2,22,6,7,Dominique Malonga
Cavalry,Dominique Malonga,90,1.67,0.39,1,3,2,30,19,2,4,48,4,2,0,1,2,30,10,15,Dominique Malonga
Cavalry,Dominique Malonga,90,0.84,0.22,0,1,3,36,21,1,3,45,3,5,0,1,1,21,5,13,Dominique Malonga
Cavalry,Dominique Malonga,90,0.08,0.05,0,0,5,31,19,1,1,45,5,0,0,1,2,16,3,6,Dominique Malonga
Cavalry,Dominique Malonga,90,1.87,0.1,2,3,4,22,13,2,5,43,7,1,0,2,2,24,11,10,Dominique Malonga
Cavalry,Dominique Malonga,89,1.82,0.0,2,0,1,27,25,0,5,43,1,3,0,0,0,30,7,17,Dominique Malonga
Cavalry,Dominique Malonga,82,0.41,0.22,2,1,5,30,16,1,5,42,4,3,0,1,1,24,5,11,Dominique Malonga
Cavalry,Dominique Malonga,90,0.42,0.24,0,2,5,22,8,2,7,40,5,1,0,1,3,16,3,6,Dominique Malonga
Cavalry,Dominique Malonga,90,1.77,0.0,2,1,3,25,15,0,4,39,3,0,0,0,2,21,6,12,Dominique Malonga
Cavalry,Dominique Malonga,90,0.0,0.82,0,0,6,25,11,1,6,35,10,5,1,1,3,16,2,7,Dominique Malonga
Cavalry,Dominique Malonga,90,1.11,0.46,1,1,6,25,14,2,2,32,2,1,0,0,1,20,6,10,Dominique Malonga
Cavalry,Dominique Malonga,90,0.37,0.06,0,0,4,21,10,1,6,31,5,4,0,0,1,13,1,4,Dominique Malonga
Cavalry,Dominique Malonga,84,0.11,0.0,0,2,3,14,7,0,2,29,10,1,1,1,0,14,4,4,Dominique Malonga
Cavalry,Dominique Malonga,74,0.43,0.04,0,2,0,15,9,0,4,29,4,3,0,2,1,15,4,3,Dominique Malonga
Cavalry,Dominique Malonga,90,0.8,0.0,0,2,4,17,11,0,10,28,11,3,3,1,2,12,5,4,Dominique Malonga
Cavalry,Dominique Malonga,82,0.49,0.67,0,1,3,16,9,1,3,27,4,0,0,0,1,9,5,3,Dominique Malonga
Cavalry,Dominique Malonga,78,0.03,0.0,0,1,6,24,12,0,0,26,1,2,0,0,0,16,3,10,Dominique Malonga
Cavalry,Dominique Malonga,68,0.05,0.0,0,0,2,15,9,0,4,24,5,1,0,0,1,14,4,6,Dominique Malonga
Cavalry,Dominique Malonga,76,0.15,0.06,0,1,1,15,11,2,2,24,6,1,0,1,1,9,2,5,Dominique Malonga
Cavalry,Dominique Malonga,56,0.16,0.0,1,1,2,17,6,0,5,23,2,3,0,0,0,8,2,4,Dominique Malonga
Cavalry,Dominique Malonga,79,0.72,0.0,0,1,3,14,5,0,2,22,4,1,0,0,2,12,4,4,Dominique Malonga
Cavalry,Dominique Malonga,82,0.0,0.0,0,0,3,11,6,0,3,19,3,2,0,1,2,11,1,4,Dominique Malonga
Cavalry,Dominique Malonga,61,0.05,0.0,0,1,2,5,1,0,4,14,7,2,0,2,4,5,1,0,Dominique Malonga
Cavalry,Dominique Malonga,29,0.05,0.23,0,0,0,6,5,1,1,13,4,0,1,0,2,10,1,3,Dominique Malonga
Cavalry,Dominique Malonga,20,0.07,0.0,0,1,1,6,4,0,1,11,2,2,0,1,0,5,1,3,Dominique Malonga
Cavalry,Dominique Malonga,11,0.51,0.0,0,0,0,2,1,0,0,6,0,2,0,0,0,4,1,0,Dominique Malonga
Cavalry,Dominique Malonga,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dominique Malonga
Edmonton,Easton Ongaro,90,2.77,0.46,2,2,6,22,10,2,6,50,6,3,0,0,2,36,14,7,Easton Ongaro
Edmonton,Easton Ongaro,90,0.07,0.22,0,1,10,32,14,3,5,48,7,3,0,0,4,25,3,9,Easton Ongaro
Edmonton,Easton Ongaro,90,0.74,0.0,1,2,2,22,16,0,7,37,9,4,1,1,3,23,5,11,Easton Ongaro
Edmonton,Easton Ongaro,90,0.63,0.09,1,1,4,18,8,1,4,34,11,8,1,1,3,15,6,4,Easton Ongaro
Edmonton,Easton Ongaro,90,1.01,0.0,1,1,3,19,11,0,3,32,5,1,1,0,1,17,4,5,Easton Ongaro
Edmonton,Easton Ongaro,80,0.12,0.0,0,1,3,16,8,0,3,31,6,3,0,0,3,16,4,6,Easton Ongaro
Edmonton,Easton Ongaro,90,0.11,0.0,1,1,4,20,13,0,4,31,8,3,0,1,3,15,3,6,Easton Ongaro
Edmonton,Easton Ongaro,90,0.69,0.0,1,1,1,14,11,0,6,29,9,3,0,0,2,20,4,7,Easton Ongaro
Edmonton,Easton Ongaro,90,0.63,0.0,0,2,4,11,4,0,5,27,4,3,0,1,0,13,3,3,Easton Ongaro
Edmonton,Easton Ongaro,29,0.12,0.27,0,1,3,13,7,1,6,26,6,2,0,0,1,13,2,4,Easton Ongaro
Edmonton,Easton Ongaro,45,0.79,0.07,1,0,5,13,5,1,4,22,3,2,0,0,1,13,4,2,Easton Ongaro
Edmonton,Easton Ongaro,65,0.0,0.0,0,0,1,8,3,0,1,19,15,1,0,0,2,8,0,1,Easton Ongaro
Edmonton,Easton Ongaro,72,0.41,0.05,1,0,1,9,6,0,3,19,4,3,1,1,0,11,3,4,Easton Ongaro
Edmonton,Easton Ongaro,45,0.0,0.0,0,0,3,5,1,0,1,15,5,0,0,1,3,11,3,1,Easton Ongaro
Edmonton,Easton Ongaro,10,0.0,0.0,0,0,2,6,3,0,2,14,1,1,0,0,0,6,0,1,Easton Ongaro
Edmonton,Easton Ongaro,19,0.27,0.0,1,0,4,7,2,0,3,12,1,0,0,0,0,9,2,2,Easton Ongaro
Edmonton,Easton Ongaro,14,0.04,0.1,0,0,0,3,3,0,0,8,5,0,1,0,1,5,1,1,Easton Ongaro
Edmonton,Easton Ongaro,23,0.0,0.04,0,0,0,4,3,1,4,8,3,0,0,0,0,5,1,3,Easton Ongaro
Edmonton,Easton Ongaro,19,0.05,0.0,0,1,0,2,2,0,1,6,6,1,0,0,0,3,2,0,Easton Ongaro
Edmonton,Easton Ongaro,10,0.0,0.0,0,0,0,2,1,0,0,5,3,0,0,0,1,4,0,1,Easton Ongaro
Edmonton,Easton Ongaro,16,0.0,0.0,0,0,0,3,2,0,1,3,2,2,0,0,0,2,0,2,Easton Ongaro
Edmonton,Easton Ongaro,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Easton Ongaro
Edmonton,Easton Ongaro,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Easton Ongaro
HFX Wanderers,Luis Alberto Perea,90,0.14,0.0,0,0,9,33,19,0,5,47,10,1,0,1,4,29,3,14,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,90,0.64,0.12,1,1,5,27,10,3,6,44,4,5,3,1,1,24,4,8,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,76,0.79,0.04,1,0,3,27,12,1,4,39,5,3,1,0,1,20,4,8,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,90,0.08,0.1,0,0,6,29,18,1,3,38,3,0,0,1,0,23,2,13,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,90,0.0,0.0,0,0,4,31,10,0,2,38,4,1,0,1,2,11,0,5,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,78,0.0,0.0,0,0,4,20,12,0,3,36,9,6,0,0,4,22,1,7,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,84,0.82,0.0,1,0,8,25,9,0,4,36,5,1,1,1,1,13,4,2,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,90,0.2,0.37,0,1,4,25,9,1,5,35,1,3,0,3,0,9,4,4,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,63,0.48,0.0,0,1,6,19,7,0,2,35,5,3,0,1,4,9,2,4,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,90,0.0,0.18,0,0,7,26,17,3,2,32,6,6,2,0,1,17,4,9,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,66,0.06,0.03,0,0,5,22,13,1,2,27,2,2,0,0,2,8,1,4,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,15,0.04,0.03,0,0,0,7,4,1,0,10,0,1,0,0,0,6,2,3,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,15,0.0,0.0,0,0,1,8,4,0,1,10,1,4,0,0,1,1,0,1,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,71,0.09,0.0,0,1,1,1,0,0,0,8,2,0,0,0,1,5,1,0,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,6,0.1,0.0,0,0,0,2,1,0,2,6,1,0,0,0,0,5,1,1,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luis Alberto Perea
HFX Wanderers,Luis Alberto Perea,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luis Alberto Perea
York9,Simon Karlsson Adjei,89,0.48,0.1,0,2,7,31,13,2,7,46,8,1,0,0,1,18,6,5,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,90,1.19,0.06,1,1,7,31,18,2,8,42,6,3,0,1,0,24,6,11,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,90,0.4,0.05,0,2,4,28,10,1,6,41,9,3,1,1,5,14,4,7,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,90,1.27,0.1,2,1,8,22,11,3,9,39,10,1,1,2,4,24,5,8,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,90,0.11,0.07,0,1,9,25,9,1,4,38,9,2,1,0,3,24,1,8,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,83,0.9,0.04,0,2,1,15,10,1,7,35,10,3,2,2,1,14,7,4,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,70,0.33,0.28,0,2,2,17,6,1,7,34,2,4,0,3,1,10,4,2,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,71,0.3,0.04,0,3,4,18,6,1,4,32,7,1,0,0,1,13,7,4,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,90,0.84,0.11,1,1,5,19,6,1,5,30,8,1,0,0,1,7,3,2,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,55,0.23,0.0,0,2,7,20,7,0,2,30,3,3,1,0,0,13,3,2,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,90,0.03,0.11,0,1,3,16,9,0,2,27,4,0,0,0,3,13,3,5,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,75,0.13,0.0,0,1,5,14,3,0,6,24,8,2,0,0,2,12,3,3,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,80,0.04,0.0,0,1,2,16,10,0,3,22,5,2,0,0,2,9,0,5,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,64,0.3,0.05,0,1,1,10,7,1,0,19,4,1,0,0,0,14,5,7,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,73,0.24,0.0,1,1,4,11,6,0,4,19,5,0,0,0,0,8,2,3,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,31,0.03,0.05,0,0,3,9,4,1,1,18,8,1,0,0,3,12,2,1,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,59,0.02,0.06,0,1,4,14,8,0,3,16,2,1,0,0,1,7,1,4,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,45,0.08,0.11,0,1,3,7,3,2,0,15,5,0,1,0,1,13,5,3,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,24,0.15,0.0,1,0,1,8,4,0,0,14,2,0,1,0,0,6,2,2,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,23,0.05,0.0,0,0,0,4,4,0,2,12,4,0,0,1,1,5,1,1,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,1,0.29,0.0,1,0,0,3,1,0,0,8,3,0,0,0,3,5,1,1,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,16,0.0,0.03,0,0,0,1,1,1,2,6,0,0,0,0,0,5,3,0,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,11,0.14,0.22,0,0,0,1,1,1,1,5,2,0,0,0,1,4,2,0,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,12,0.0,0.0,0,0,1,1,0,0,1,3,2,0,0,0,1,2,0,0,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Simon Karlsson Adjei
York9,Simon Karlsson Adjei,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Simon Karlsson Adjei
Pacific,Marcus Haber,90,0.98,0.26,0,5,5,28,12,3,14,45,8,5,1,0,2,19,8,6,Marcus Haber
Pacific,Marcus Haber,90,0.07,0.0,0,1,5,21,9,0,8,38,10,7,2,2,5,20,4,7,Marcus Haber
Pacific,Marcus Haber,90,1.57,0.07,1,5,8,25,10,1,5,37,8,3,2,0,1,18,7,5,Marcus Haber
Pacific,Marcus Haber,90,0.06,0.22,0,1,15,27,6,2,16,36,7,0,2,1,0,18,7,5,Marcus Haber
Pacific,Marcus Haber,90,0.0,0.02,0,0,5,21,10,1,9,30,8,0,0,1,1,17,1,7,Marcus Haber
Pacific,Marcus Haber,30,0.52,0.78,0,0,5,9,3,1,4,14,0,0,0,1,0,9,3,3,Marcus Haber
Pacific,Marcus Haber,44,0.0,0.0,0,0,5,9,2,0,4,12,2,1,0,0,0,6,0,2,Marcus Haber
Pacific,Marcus Haber,35,0.0,0.0,0,0,2,10,4,0,2,12,3,3,0,0,0,1,0,0,Marcus Haber
Pacific,Marcus Haber,28,0.0,0.0,0,0,3,7,4,0,3,9,2,1,2,1,0,5,1,3,Marcus Haber
Pacific,Marcus Haber,29,0.88,0.0,2,0,1,5,3,0,3,9,0,1,0,0,0,6,3,3,Marcus Haber
Pacific,Marcus Haber,29,0.11,0.0,0,1,2,5,1,0,2,8,2,0,0,0,0,6,2,1,Marcus Haber
Pacific,Marcus Haber,36,0.0,0.0,0,0,2,8,2,0,1,8,3,0,0,0,0,2,0,1,Marcus Haber
Pacific,Marcus Haber,22,0.0,0.0,0,0,1,2,1,0,4,6,0,0,0,0,0,5,0,0,Marcus Haber
Pacific,Marcus Haber,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcus Haber
Cavalry,Oliver Minatel,90,0.37,1.39,1,0,3,25,16,2,6,43,3,6,1,3,2,19,4,7,Oliver Minatel
Cavalry,Oliver Minatel,79,0.0,0.05,0,0,2,16,8,1,9,42,16,6,1,2,3,21,2,4,Oliver Minatel
Cavalry,Oliver Minatel,81,0.07,0.52,0,1,5,24,8,3,5,40,5,0,0,1,2,21,3,7,Oliver Minatel
Cavalry,Oliver Minatel,90,0.57,0.09,1,2,5,26,10,2,3,39,4,5,0,1,1,17,5,8,Oliver Minatel
Cavalry,Oliver Minatel,82,0.85,0.05,1,1,0,28,16,1,5,38,8,6,2,2,2,14,5,10,Oliver Minatel
Cavalry,Oliver Minatel,90,0.05,0.0,0,1,7,26,10,0,6,37,2,4,0,3,1,7,2,2,Oliver Minatel
Cavalry,Oliver Minatel,90,0.55,0.03,0,2,5,19,9,1,5,35,5,3,2,1,0,19,7,7,Oliver Minatel
Cavalry,Oliver Minatel,83,0.13,0.0,0,0,3,17,7,0,5,34,5,2,1,0,1,12,1,4,Oliver Minatel
Cavalry,Oliver Minatel,90,0.08,0.0,0,1,4,16,5,0,6,34,7,3,1,4,0,11,2,2,Oliver Minatel
Cavalry,Oliver Minatel,90,0.05,0.04,0,0,4,21,9,1,4,31,10,1,2,1,2,15,2,5,Oliver Minatel
Cavalry,Oliver Minatel,89,0.17,0.07,0,1,4,17,7,1,5,31,8,3,1,1,0,10,4,2,Oliver Minatel
Cavalry,Oliver Minatel,90,1.28,0.42,1,2,4,18,13,2,6,30,2,4,0,0,0,20,4,10,Oliver Minatel
Cavalry,Oliver Minatel,90,0.86,0.08,2,1,2,17,12,1,6,30,5,4,0,0,0,15,7,9,Oliver Minatel
Cavalry,Oliver Minatel,79,0.33,0.0,0,1,3,21,10,0,3,29,4,0,0,1,1,8,3,2,Oliver Minatel
Cavalry,Oliver Minatel,90,0.23,0.0,0,2,7,17,7,0,7,29,1,4,1,1,0,13,4,1,Oliver Minatel
Cavalry,Oliver Minatel,45,0.0,0.05,0,0,6,11,2,0,3,15,6,2,0,0,1,3,3,1,Oliver Minatel
Cavalry,Oliver Minatel,28,0.09,0.0,0,0,0,7,6,0,0,14,2,1,0,0,1,10,4,3,Oliver Minatel
Cavalry,Oliver Minatel,11,0.36,0.0,0,1,2,6,0,0,5,12,1,1,0,1,0,2,1,0,Oliver Minatel
Cavalry,Oliver Minatel,22,0.53,0.0,1,1,0,6,4,0,0,11,2,0,0,0,0,7,3,3,Oliver Minatel
Cavalry,Oliver Minatel,21,0.0,0.0,0,0,0,3,1,0,3,7,2,1,0,2,0,3,0,1,Oliver Minatel
Cavalry,Oliver Minatel,17,0.07,0.0,0,1,1,5,3,0,1,7,1,0,1,0,0,5,1,3,Oliver Minatel
Cavalry,Oliver Minatel,11,0.0,0.0,0,0,1,6,2,0,0,6,1,1,0,0,0,1,0,1,Oliver Minatel
Cavalry,Oliver Minatel,1,0.0,0.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,Oliver Minatel
Cavalry,Oliver Minatel,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oliver Minatel
Cavalry,Oliver Minatel,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oliver Minatel
Cavalry,Oliver Minatel,8,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Oliver Minatel
Cavalry,Oliver Minatel,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oliver Minatel
Cavalry,Oliver Minatel,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oliver Minatel
Valour,Tyler Attardo,90,0.05,0.38,0,0,11,19,7,1,6,43,4,4,1,0,1,24,4,4,Tyler Attardo
Valour,Tyler Attardo,86,0.07,0.1,0,0,4,15,4,1,3,28,6,4,0,0,1,10,1,2,Tyler Attardo
Valour,Tyler Attardo,90,0.11,0.08,0,1,5,15,5,1,6,28,4,3,0,1,1,11,2,4,Tyler Attardo
Valour,Tyler Attardo,90,0.11,0.0,0,2,7,12,3,0,7,26,10,0,0,0,1,14,3,3,Tyler Attardo
Valour,Tyler Attardo,65,0.0,0.0,0,0,1,12,4,0,1,21,5,3,0,0,1,3,0,1,Tyler Attardo
Valour,Tyler Attardo,57,0.05,0.0,0,0,3,12,4,0,2,20,4,4,0,0,0,10,4,2,Tyler Attardo
Valour,Tyler Attardo,90,0.51,0.0,0,1,0,5,3,0,2,19,6,3,1,0,0,10,2,2,Tyler Attardo
Valour,Tyler Attardo,81,0.15,0.0,1,0,1,8,6,0,0,17,13,1,0,0,3,12,3,5,Tyler Attardo
Valour,Tyler Attardo,74,0.65,0.06,2,0,2,9,7,1,3,16,13,2,0,0,2,10,4,5,Tyler Attardo
Valour,Tyler Attardo,75,0.85,0.03,1,2,1,5,3,1,2,13,1,3,0,1,0,8,4,3,Tyler Attardo
Valour,Tyler Attardo,45,0.79,0.0,1,0,1,4,2,0,0,13,4,0,0,0,1,10,1,1,Tyler Attardo
Valour,Tyler Attardo,26,0.16,0.0,0,1,3,6,3,0,1,11,2,1,0,0,0,6,3,0,Tyler Attardo
Valour,Tyler Attardo,27,0.75,0.0,1,1,4,7,2,0,2,11,1,1,0,0,0,7,3,1,Tyler Attardo
Valour,Tyler Attardo,22,0.0,0.0,0,0,1,6,5,0,1,10,2,2,0,1,0,5,1,3,Tyler Attardo
Valour,Tyler Attardo,6,0.0,0.0,0,0,1,3,1,0,3,8,1,2,0,0,0,2,0,1,Tyler Attardo
Valour,Tyler Attardo,25,0.05,0.06,0,0,2,4,0,0,1,8,5,2,0,0,2,6,4,0,Tyler Attardo
Valour,Tyler Attardo,15,0.0,0.0,0,0,0,6,5,0,0,8,1,1,0,0,0,2,0,1,Tyler Attardo
Valour,Tyler Attardo,16,0.07,0.0,0,1,1,3,1,0,1,6,2,0,1,0,1,5,2,1,Tyler Attardo
Valour,Tyler Attardo,8,0.0,0.0,0,0,1,2,0,0,1,5,4,0,0,0,0,2,0,0,Tyler Attardo
Valour,Tyler Attardo,11,0.0,0.0,0,0,1,1,0,0,0,3,3,0,0,0,1,3,0,0,Tyler Attardo
Edmonton,Ajeej Sarkaria,90,0.16,0.0,0,1,8,28,11,0,5,43,5,5,0,1,2,15,4,7,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,85,0.05,0.0,0,1,5,26,11,0,3,40,6,8,0,1,4,13,2,8,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,45,0.0,0.0,0,0,4,23,8,0,6,35,4,4,0,1,2,8,2,3,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,78,0.0,0.36,0,0,2,19,13,1,3,26,2,4,0,0,0,16,0,12,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,74,0.52,0.04,0,0,2,16,9,1,2,23,6,5,0,0,1,5,2,3,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,90,0.0,0.0,0,0,5,14,5,0,4,21,3,5,0,0,2,8,1,2,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,45,0.17,0.0,0,0,2,13,5,0,1,20,3,1,0,0,2,9,3,2,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,45,0.0,0.0,0,0,2,5,2,0,0,9,3,1,0,0,0,3,0,1,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,9,0.0,0.0,0,0,0,1,0,0,1,5,1,0,0,0,0,0,0,0,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,5,0.0,0.0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,0,0,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ajeej Sarkaria
Edmonton,Ajeej Sarkaria,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ajeej Sarkaria
Forge,Anthony Novak,63,0.73,0.07,1,0,8,20,7,0,3,42,13,3,0,0,5,26,9,4,Anthony Novak
Forge,Anthony Novak,90,0.24,0.32,0,0,5,19,9,1,5,37,7,3,0,2,3,14,3,7,Anthony Novak
Forge,Anthony Novak,58,0.1,0.0,1,1,7,18,5,0,5,36,12,2,1,1,3,20,4,1,Anthony Novak
Forge,Anthony Novak,90,0.54,0.32,1,1,3,17,9,2,1,33,7,5,0,1,2,21,7,6,Anthony Novak
Forge,Anthony Novak,82,0.56,0.02,1,0,6,20,10,1,6,33,10,3,0,2,1,16,5,6,Anthony Novak
Forge,Anthony Novak,90,0.59,0.07,2,0,8,18,6,1,5,32,2,2,1,3,1,20,6,5,Anthony Novak
Forge,Anthony Novak,80,0.23,0.18,0,1,4,17,12,2,7,30,13,1,1,2,4,11,3,3,Anthony Novak
Forge,Anthony Novak,71,0.0,0.05,0,0,3,13,6,1,2,27,9,1,0,0,2,14,1,4,Anthony Novak
Forge,Anthony Novak,75,0.15,0.0,0,0,2,12,5,0,3,27,4,0,0,0,2,16,2,4,Anthony Novak
Forge,Anthony Novak,90,0.0,0.0,0,0,5,15,5,0,5,26,8,1,0,1,3,18,3,5,Anthony Novak
Forge,Anthony Novak,86,0.0,0.0,0,0,3,12,6,0,8,26,12,3,1,2,3,9,2,2,Anthony Novak
Forge,Anthony Novak,67,0.03,0.27,0,0,4,14,8,1,3,24,9,1,0,1,1,17,0,5,Anthony Novak
Forge,Anthony Novak,58,0.0,0.0,0,0,1,13,9,0,0,23,7,1,0,0,2,13,2,6,Anthony Novak
